Name,Location,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price
Hyundai Verna 1.6 CRDI,Pune,,2012,98000,Diesel,Manual,First,22.32 kmpl,1582 CC,126.3 bhp,5,
Hyundai EON Era Plus,Coimbatore,,2016,47924,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,
Ford Ecosport 1.5 Ti VCT AT Titanium,Chennai,,2013,39000,Petrol,Automatic,First,16.5 kmpl,1499 CC,110 bhp,5,
Hyundai Grand i10 Asta Option,Coimbatore,,2017,33601,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,
Hyundai Creta 1.6 SX Automatic Diesel,Pune,28083.83,2015,85000,Diesel,Automatic,First,17.6 kmpl,1582 CC,126.2 bhp,5,18.32 Lakh
Toyota Corolla Altis G,Pune,,2012,54000,Petrol,Manual,First,14.53 kmpl,1798 CC,138.1 bhp,5,
Maruti Vitara Brezza ZDi,Pune,16326.02,2017,35000,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5,10.65 Lakh
Volkswagen CrossPolo 1.2 TDI,Hyderabad,,2013,80020,Diesel,Manual,Second,22.07 kmpl,1199 CC,74 bhp,5,
Ford Ikon 1.4 ZXi,Chennai,,2005,87500,Petrol,Manual,Second,13.8 kmpl,1399 CC,68 bhp,5,
Honda Mobilio V i VTEC,Mumbai,,2015,59500,Petrol,Manual,First,17.3 kmpl,1497 CC,117.3 bhp,7,
Honda Mobilio S i DTEC,Hyderabad,,2015,76000,Diesel,Manual,First,24.2 kmpl,1498 CC,98.6 bhp,7,
Porsche Cayenne Diesel,Bangalore,,2014,43000,Diesel,Automatic,Second,15.15 kmpl,2967 CC,240 bhp,5,
Honda Amaze E i-Vtech,Kochi,,2015,41850,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,5,
Audi A3 35 TDI Premium Plus,Hyderabad,,2015,52300,Diesel,Automatic,First,20.38 kmpl,1968 CC,143 bhp,5,
Mahindra XUV500 W6 2WD,Pune,,2013,31924,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7,
Hyundai Verna Transform SX VGT CRDi BS III,Coimbatore,,2014,77914,Diesel,Manual,First,16.2 kmpl,1493 CC,110 bhp,5,
Ford Ecosport 1.5 DV5 MT Trend,Pune,,2013,70000,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5,
Maruti Alto LXi,Chennai,,2010,94385,Petrol,Manual,Second,19.7 kmpl,796 CC,46.3 bhp,5,
Renault Pulse RxZ,Jaipur,,2012,57000,Diesel,Manual,Second,23.08 kmpl,1461 CC,63.12 bhp,5,
Hyundai EON 1.0 Kappa Magna Plus,Coimbatore,,2016,27039,Petrol,Manual,First,20.3 kmpl,998 CC,68.05 bhp,5,
Honda Amaze SX i-VTEC,Delhi,,2015,11000,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,5,
Volkswagen Vento 1.5 TDI Highline Plus AT,Jaipur,25508.45,2016,57669,Diesel,Automatic,First,21.5 kmpl,1498 CC,108.5 bhp,5,16.64 Lakh
Toyota Fortuner 3.0 Diesel,Pune,,2011,124000,Diesel,Manual,First,11.5 kmpl,2982 CC,171 bhp,7,
Maruti SX4 S Cross DDiS 200 Zeta,Mumbai,,2017,29500,Diesel,Manual,First,23.65 kmpl,1248 CC,88.5 bhp,5,
Maruti 800 DX,Jaipur,,2000,75000,Petrol,Manual,First,16.1 kmpl,796 CC,37 bhp,4,
Maruti Celerio VXI AT,Coimbatore,,2015,54186,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5,
Honda Brio E MT,Mumbai,,2015,36990,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5,
Maruti Swift Dzire Vdi BSIV,Hyderabad,,2016,90000,Diesel,Manual,First,19.3 kmpl,1248 CC,73.9 bhp,5,
Toyota Innova Crysta 2.8 GX AT 8S,Mumbai,32192.16,2018,23000,Diesel,Automatic,First,11.36 kmpl,2755 CC,171.5 bhp,8,21 Lakh
Maruti Ertiga VXI Petrol,Delhi,14624.44,2016,23582,Petrol,Manual,Second,19.34 kmpl,1462 CC,103 bhp,7,9.54 Lakh
Maruti A-Star Vxi,Jaipur,,2009,87000,Petrol,Manual,Second,19.0 kmpl,998 CC,66.1 bhp,5,
Fiat Avventura Urban Cross 1.3 Multijet Emotion,Kolkata,14195.21,2019,1000,Diesel,Manual,First,20.5 kmpl,1248 CC,91.72 bhp,5,9.26 Lakh
Maruti Swift VDI,Kochi,,2015,58634,Diesel,Manual,First,28.4 kmpl,1248 CC,74 bhp,5,
Nissan Sunny Diesel XV,Kochi,,2013,41377,Diesel,Manual,Second,22.71 kmpl,1461 CC,84.8 bhp,5,
Hyundai EON Magna Plus,Jaipur,,2015,43000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,
Honda Amaze S i-Vtech,Kochi,,2015,77372,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,5,
Ford Fiesta 1.4 Duratec EXI Limited Edition,Chennai,,2006,49000,Petrol,Manual,Second,16.6 kmpl,1388 CC,68 bhp,5,
Honda City i VTEC CVT VX,Delhi,,2015,48000,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5,
Honda Brio S MT,Hyderabad,,2012,30000,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5,
Maruti Wagon R VXI BS IV,Kolkata,,2012,47000,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5,
Hyundai Elantra CRDi SX AT,Jaipur,,2016,76681,Diesel,Automatic,First,22.7 kmpl,1582 CC,126.2 bhp,5,
Honda Accord 2.4 Elegance A/T,Mumbai,,2010,106565,Petrol,Automatic,First,10.2 kmpl,2354 CC,180 bhp,5,
Maruti Wagon R VXI AMT,Coimbatore,9703.64,2011,37492,Petrol,Automatic,First,22.5 kmpl,998 CC,67 bhp,5,6.33 Lakh
Chevrolet Cruze LTZ,Coimbatore,,2014,72843,Diesel,Manual,Second,17.3 kmpl,1998 CC,163.7 bhp,5,
Hyundai i20 1.2 Era,Kochi,,2013,55653,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,
Tata Nano Cx BSIV,Ahmedabad,,2013,35000,Petrol,Manual,First,25.4 kmpl,624 CC,37.48 bhp,4,
Ford Ecosport 1.5 Ti VCT MT Trend,Delhi,,2014,44000,Petrol,Manual,First,15.8 kmpl,1499 CC,110 bhp,5,
Tata Indica Vista TDI LS,Pune,,2012,43200,Diesel,Manual,First,19.1 kmpl,1405 CC,70 bhp,5,
Skoda Octavia Classic 1.9 TDI MT,Jaipur,,2005,117000,Diesel,Manual,First,18.7 kmpl,1896 CC,66 bhp,5,
Mitsubishi Pajero Sport 4X2 AT,Coimbatore,52273.94,2016,63961,Diesel,Automatic,First,13.5 kmpl,2477 CC,175.56 bhp,7,34.1 Lakh
Mini Cooper 3 DOOR D,Mumbai,53653.6,2015,20000,Diesel,Automatic,First,20.7 kmpl,1496 CC,113.98 bhp,4,35 Lakh
Hyundai Xcent 1.2 Kappa S Option,Pune,,2016,34000,Petrol,Manual,First,19.1 kmpl,1197 CC,81.86 bhp,5,
Hyundai i20 Magna 1.2,Kolkata,,2015,35000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,
Hyundai i20 Sportz 1.2,Mumbai,,2013,43000,Petrol,Manual,First,18.5 kmpl,1197 CC,82.85 bhp,5,
Hyundai i10 Magna,Hyderabad,,2008,63193,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,
Toyota Innova 2.5 G4 Diesel 8-seater,Bangalore,,2008,110000,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,8,
Maruti SX4 Vxi BSIV,Kochi,,2011,44547,Petrol,Manual,First,16.51 kmpl,1586 CC,103.2 bhp,5,
Honda City 1.5 E MT,Ahmedabad,,2011,65000,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5,
Maruti Ritz LXi,Mumbai,,2012,79000,Petrol,Manual,Second,18.5 kmpl,1197 CC,85.80 bhp,5,
Maruti Alto K10 LXI CNG Optional,Delhi,7143.59,2017,33000,CNG,Manual,First,32.26 kmpl,998 CC,58.2 bhp,4,4.66 Lakh
Hyundai i20 2015-2017 Sportz AT 1.4,Pune,,2014,108000,Petrol,Automatic,First,15.0 kmpl,1396 CC,98.6 bhp,5,
Toyota Innova Crysta 2.4 G MT 8S,Kochi,,2018,21302,Diesel,Manual,First,13.68 kmpl,2393 CC,147.8 bhp,8,
Maruti Swift VDI Optional,Pune,,2014,82000,Diesel,Manual,First,25.2 kmpl,1248 CC,74 bhp,5,
Toyota Innova 2.5 GX (Diesel) 8 Seater,Chennai,,2014,173000,Diesel,Manual,Second,12.99 kmpl,2494 CC,100.6 bhp,8,
Mahindra Quanto C2,Jaipur,,2013,72000,Diesel,Manual,First,17.21 kmpl,1493 CC,100 bhp,7,
Mahindra XUV500 W8 4WD,Bangalore,,2014,50299,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7,
Audi A6 2011-2015 2.0 TDI Premium Plus,Kolkata,,2014,60000,Diesel,Automatic,First,17.68 kmpl,1968 CC,174.33 bhp,5,
Toyota Fortuner 3.0 Diesel,Kolkata,,2011,112999,Diesel,Manual,First,11.5 kmpl,2982 CC,171 bhp,7,
Toyota Innova 2.5 G4 Diesel 7-seater,Pune,,2010,183000,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,7,
Jaguar XF 2.2 Litre Luxury,Coimbatore,,2016,58840,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,
Hyundai Verna 1.6 EX VTVT,Kolkata,,2014,58000,Petrol,Manual,First,17.01 kmpl,1591 CC,121.3 bhp,5,
Hyundai i20 1.4 CRDi Magna,Jaipur,,2011,78000,Diesel,Manual,First,21.9 kmpl,1396 CC,90 bhp,5,
Skoda Octavia 2.0 TDI MT Style,Ahmedabad,35702.64,2018,34000,Diesel,Manual,First,21.0 kmpl,1968 CC,141 bhp,5,23.29 Lakh
Hyundai i10 Sportz 1.2,Hyderabad,,2012,54982,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,
Maruti Alto LXi,Jaipur,,2008,65000,Petrol,Manual,Second,19.7 kmpl,796 CC,46.3 bhp,5,
Renault KWID RXL,Kochi,6055.19,2018,16292,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5,3.95 Lakh
Hyundai Grand i10 Sportz,Mumbai,,2015,11206,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,
Hyundai Grand i10 AT Asta,Pune,,2015,32100,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,
Maruti Wagon R LXI,Delhi,7036.29,2018,22296,Petrol,Manual,Second,22.5 kmpl,998 CC,67.04 bhp,5,4.59 Lakh
Hyundai i20 Magna 1.4 CRDi,Kolkata,,2015,36113,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,
Volvo S80 D5,Delhi,,2011,87000,Diesel,Automatic,Second,13.1 kmpl,2400 CC,215 bhp,5,
Renault Duster 85PS Diesel RxZ,Jaipur,20051.12,2018,1001,Diesel,Manual,First,19.87 kmpl,1461 CC,83.8 bhp,5,13.08 Lakh
Honda City i VTEC CVT VX,Hyderabad,,2015,39822,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5,
Maruti Swift VXI BSIII,Hyderabad,,2008,81814,Petrol,Manual,First,16.1 kmpl,1298 CC,88.2 bhp,5,
Hyundai Creta 1.6 SX Plus Diesel,Chennai,,2016,62000,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,
Maruti Swift Dzire VDI,Pune,,2017,71000,Diesel,Manual,Second,26.59 kmpl,1248 CC,74 bhp,5,
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,,2019,10452,Petrol,Automatic,First,19.0 kmpl,1199 CC,88.7 bhp,5,
Tata Tiago 1.2 Revotron XT Option,Kolkata,8753.2,2018,1520,Petrol,Manual,First,23.84 kmpl,1199 CC,84 bhp,5,5.71 Lakh
Honda Brio S MT,Chennai,,2013,35315,Petrol,Manual,Second,19.4 kmpl,1198 CC,86.8 bhp,5,
Maruti Swift VDI BSIV,Hyderabad,,2014,91722,Diesel,Manual,First,25.2 kmpl,1248 CC,74 bhp,5,
Hyundai i20 1.2 Sportz Option,Pune,,2011,35976,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,
Renault KWID RXL,Delhi,6162.5,2016,22000,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5,4.02 Lakh
Audi A6 35 TDI Matrix,Hyderabad,102861.62,2011,71000,Diesel,Automatic,First,18.53 kmpl,1968 CC,187.74 bhp,5,67.1 Lakh
Hyundai Grand i10 Asta Option,Pune,,2014,25000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,
Maruti Alto LXI,Hyderabad,,2010,54486,Petrol,Manual,First,19.7 kmpl,796 CC,46.3 bhp,5,
Jaguar XF 2.0 Petrol Portfolio,Kolkata,102263.76,2017,18366,Petrol,Automatic,First,10.8 kmpl,1997 CC,246.74 bhp,5,66.71 Lakh
Tata Manza Aqua Safire,Kolkata,,2010,16000,Petrol,Manual,First,15.0 kmpl,1368 CC,90 bhp,5,
Tata Nano XTA,Coimbatore,,2017,31176,Petrol,Automatic,First,21.9 kmpl,624 CC,37.48 bhp,4,
BMW X1 sDrive20d,Jaipur,,2012,88375,Diesel,Automatic,Second,17.05 kmpl,1995 CC,184 bhp,5,
Maruti Wagon R AMT VXI,Jaipur,,2017,34500,Petrol,Automatic,First,20.51 kmpl,998 CC,67 bhp,5,
Toyota Fortuner 4x4 MT,Hyderabad,,2012,80000,Diesel,Manual,First,12.55 kmpl,2982 CC,168.5 bhp,7,
Volkswagen Polo Diesel Trendline 1.2L,Delhi,,2013,46000,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5,
Honda Civic 2010-2013 1.8 V AT,Mumbai,,2009,70000,Petrol,Automatic,Third,13.9 kmpl,1799 CC,130.2 bhp,5,
BMW 7 Series 2007-2012 730Ld,Hyderabad,,2009,51000,Diesel,Automatic,First,14.49 kmpl,2993 CC,258 bhp,5,
Mahindra XUV500 AT W10 FWD,Delhi,,2017,25000,Diesel,Automatic,First,16.0 kmpl,2179 CC,140 bhp,7,
Hyundai Elantra SX AT,Coimbatore,,2017,25132,Petrol,Automatic,First,14.5 kmpl,1797 CC,147.4 bhp,5,
Toyota Corolla Altis G,Delhi,,2011,70000,Petrol,Manual,First,14.53 kmpl,1798 CC,138.1 bhp,5,
Maruti Alto 800 2016-2019 LXI,Kochi,,2015,48913,Petrol,Manual,First,24.7 kmpl,796 CC,47.3 bhp,5,
Honda City i-DTEC SV,Hyderabad,20434.36,2014,63000,Diesel,Manual,First,25.6 kmpl,1498 CC,98.6 bhp,5,13.33 Lakh
Maruti Alto LXi,Jaipur,,2011,90000,Petrol,Manual,First,19.7 kmpl,796 CC,46.3 bhp,5,
Honda Brio S MT,Chennai,,2013,55000,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5,
Volkswagen Polo Petrol Comfortline 1.2L,Mumbai,,2013,51000,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5,
Maruti Ritz ZXi,Pune,,2012,35844,Petrol,Manual,Second,18.5 kmpl,1197 CC,85.80 bhp,5,
Nissan 370Z AT,Kolkata,,2012,14850,Petrol,Automatic,First,10.0 kmpl,3696 CC,328.5 bhp,2,
Audi A6 2011-2015 2.0 TDI,Hyderabad,,2014,98000,Diesel,Automatic,First,17.68 kmpl,1968 CC,174.33 bhp,5,
Hyundai i20 Asta 1.2,Mumbai,,2015,17000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,
Hyundai Verna 1.6 CRDI,Mumbai,,2013,42670,Diesel,Manual,First,22.32 kmpl,1582 CC,126.3 bhp,5,
BMW 6 Series Gran Coupe,Kochi,,2014,33128,Diesel,Automatic,First,17.54 kmpl,2993 CC,313 bhp,4,
Maruti Alto K10 VXI,Chennai,6898.32,2018,7300,Petrol,Manual,Second,24.07 kmpl,998 CC,67.1 bhp,5,4.5 Lakh
Hyundai i20 1.4 Sportz,Kolkata,,2016,53416,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,
Toyota Etios G,Chennai,,2011,47000,Petrol,Manual,Second,17.6 kmpl,1496 CC,88.73 bhp,5,
Hyundai Sonata Embera 2.0L CRDi MT,Ahmedabad,,2008,72002,Diesel,Manual,Second,13.6 kmpl,1991 CC,142 bhp,5,
Skoda Rapid 1.5 TDI AT Ambition,Pune,23163.03,2016,47000,Diesel,Automatic,First,21.72 kmpl,1498 CC,108.4 bhp,5,15.11 Lakh
Audi A6 2011-2015 35 TDI Technology,Coimbatore,,2016,47634,Diesel,Automatic,First,17.68 kmpl,1968 CC,174.33 bhp,5,
Volkswagen Polo 1.2 MPI Highline,Ahmedabad,,2015,62000,Petrol,Manual,First,16.47 kmpl,1198 CC,74 bhp,5,
Ford Classic 1.4 Duratorq CLXI,Chennai,,2013,65000,Diesel,Manual,Second,19.68 kmpl,1399 CC,67 bhp,5,
Renault Koleos 4X2 MT,Hyderabad,,2014,92448,Diesel,Manual,First,17.15 kmpl,1995 CC,147.9 bhp,5,
Ford Ecosport 1.5 DV5 MT Ambiente,Chennai,,2014,68000,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5,
Land Rover Freelander 2 TD4 SE,Mumbai,,2011,87000,Diesel,Automatic,First,0.0 kmpl,2179 CC,115 bhp,5,
Honda Amaze E i-DTEC,Pune,,2016,108000,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5,
Volvo V40 Cross Country D3,Chennai,,2015,60000,Diesel,Automatic,First,23.3 kmpl,1984 CC,150 bhp,5,
Hyundai i10 Magna,Chennai,,2011,82000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,
Ford Figo 1.2P Titanium MT,Jaipur,,2016,26189,Petrol,Manual,First,18.16 kmpl,1196 CC,86.8 bhp,5,
Maruti Ciaz VDi Option SHVS,Jaipur,,2016,26300,Diesel,Manual,First,28.09 kmpl,1248 CC,88.5 bhp,5,
Toyota Fortuner 4x2 AT TRD Sportivo,Mumbai,,2016,35000,Diesel,Automatic,First,12.55 kmpl,2982 CC,168.7 bhp,7,
Tata Indica Vista Terra Quadrajet 1.3L BS IV,Pune,,2010,67000,Diesel,Manual,First,18.0 kmpl,1248 CC,75 bhp,5,
Hyundai EON Magna,Jaipur,,2012,42285,Petrol,Manual,First,22.0 kmpl,814 CC,55 bhp,5,
Mahindra KUV 100 mFALCON G80 K6 Plus,Kolkata,,2017,7000,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,6,
Hyundai i20 1.2 Spotz,Pune,,2016,42000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,
Hyundai Santro Xing GLS,Kochi,,2015,56967,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5,
Mercedes-Benz GLA Class 220 d 4MATIC,Coimbatore,75299,2019,29566,Diesel,Automatic,First,17.9 kmpl,2143 CC,170 bhp,5,49.12 Lakh
Maruti Wagon R Stingray LXI,Kochi,,2015,41836,Petrol,Manual,First,20.51 kmpl,998 CC,67.04 bhp,5,
Mahindra Bolero Power Plus ZLX,Coimbatore,16111.41,2018,19764,Diesel,Manual,First,16.5 kmpl,1493 CC,70 bhp,7,10.51 Lakh
Tata Indica Vista Aura 1.3 Quadrajet,Kolkata,,2009,134000,Diesel,Manual,First,18.0 kmpl,1248 CC,75 bhp,5,
Hyundai Elite i20 Petrol Sportz,Delhi,,2018,8321,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5,
Tata Indica Vista TDI LS,Pune,,2015,174000,Diesel,Manual,First,19.1 kmpl,1405 CC,70 bhp,5,
Toyota Qualis FS B3,Pune,,2002,119613,Diesel,Manual,Second,13.1 kmpl,2446 CC,75 bhp,10,
Maruti Swift Dzire LXI,Chennai,,2017,21000,Petrol,Manual,First,20.85 kmpl,1197 CC,83.14 bhp,5,
Volkswagen Vento 1.5 TDI Highline,Mumbai,,2015,55600,Diesel,Manual,First,20.34 kmpl,1498 CC,103.2 bhp,5,
Fiat Linea Classic 1.3 Multijet,Kolkata,13260.1,2014,61000,Diesel,Manual,First,19.5 kmpl,1248 CC,75 bhp,5,8.65 Lakh
Honda Brio S MT,Pune,,2013,38428,Petrol,Manual,Second,19.4 kmpl,1198 CC,86.8 bhp,5,
BMW 5 Series 520d Sedan,Chennai,,2009,95000,Diesel,Automatic,Second,18.48 kmpl,,,,
Hyundai i20 1.2 Asta,Mumbai,,2012,18000,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,
Ford Endeavour 2.2 Titanium AT 4X2,Chennai,,2019,7000,Diesel,Automatic,First,12.62 kmpl,2198 CC,158 bhp,7,
Hyundai i20 1.2 Asta,Kochi,,2016,24779,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,
Maruti Wagon R VXI 1.2,Kochi,8875.84,2019,17431,Petrol,Manual,First,21.5 kmpl,1197 CC,81.80 bhp,5,5.79 Lakh
Mahindra Scorpio VLS 2.2 mHawk,Chennai,,2008,88000,Diesel,Manual,First,12.05 kmpl,2179 CC,120 bhp,8,
Maruti Wagon R LXI,Kochi,7726.12,2015,29347,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5,5.04 Lakh
Maruti Ciaz VDi,Ahmedabad,,2015,24000,Diesel,Manual,First,26.21 kmpl,1248 CC,88.5 bhp,5,
Audi A4 35 TDI Premium Plus,Coimbatore,81461.49,2016,60249,Diesel,Automatic,First,18.25 kmpl,1968 CC,187.74 bhp,5,53.14 Lakh
Maruti Ciaz 1.4 Zeta,Mumbai,,2017,15000,Petrol,Manual,First,20.73 kmpl,1373 CC,91.1 bhp,5,
Ford Freestyle Titanium Plus Diesel,Kolkata,13980.6,2018,3013,Diesel,Manual,First,24.4 kmpl,1498 CC,98.63 bhp,5,9.12 Lakh
Toyota Etios GD,Kolkata,,2013,60000,Diesel,Manual,First,23.59 kmpl,1364 CC,null bhp,5,
Mahindra XUV500 W8 4WD,Hyderabad,,2013,83503,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7,
Chevrolet Cruze LTZ,Mumbai,,2011,69000,Diesel,Manual,Second,18.3 kmpl,1991 CC,147.9 bhp,5,
Hyundai EON D Lite Plus Option,Kolkata,,2018,54000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,
Maruti Ritz VDi,Bangalore,,2013,49000,Diesel,Manual,First,23.2 kmpl,1248 CC,73.94 bhp,5,
Toyota Etios Liva GD,Hyderabad,,2013,86000,Diesel,Manual,First,23.59 kmpl,1364 CC,null bhp,5,
Maruti Wagon R VXI,Chennai,8446.61,2010,36000,Petrol,Manual,Second,22.5 kmpl,998 CC,67.04 bhp,5,5.51 Lakh
Ford EcoSport 1.5 Ti VCT MT Titanium,Coimbatore,,2018,12899,Petrol,Manual,First,15.85 kmpl,1499 CC,110.4 bhp,5,
Renault Duster 110PS Diesel RxZ AMT,Bangalore,23071.05,2016,56839,Diesel,Automatic,First,19.6 kmpl,1461 CC,108.45 bhp,5,15.05 Lakh
Maruti Swift VVT ZXI,Pune,,2012,46972,Petrol,Manual,First,22.0 kmpl,1197 CC,81.80 bhp,5,
Mahindra Xylo D4,Coimbatore,18257.55,2015,96012,Diesel,Manual,First,14.95 kmpl,2489 CC,93.7 bhp,7,11.91 Lakh
Toyota Etios Liva V,Kochi,,2012,59311,Petrol,Manual,First,18.3 kmpl,,,,
Honda CR-V 2.4 AT,Ahmedabad,,2010,90000,Petrol,Automatic,Third,10.1 kmpl,2354 CC,152 bhp,5,
Fiat Punto EVO 1.3 Emotion,Kochi,13183.46,2016,32835,Diesel,Manual,First,20.5 kmpl,1248 CC,91.7 bhp,5,8.6 Lakh
Hyundai Creta 1.6 CRDi AT SX Plus,Kochi,,2017,60739,Diesel,Automatic,First,17.01 kmpl,1582 CC,126.2 bhp,5,
Fiat Abarth 595 Competizione,Mumbai,,2017,19476,Petrol,Automatic,First,19.0 kmpl,1368 CC,160 bhp,4,
Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,,2017,15000,Petrol,Manual,First,18.88 kmpl,999 CC,123.24 bhp,5,
Jaguar XF 3.0 Litre S Premium Luxury,Hyderabad,,2011,53000,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5,
Hyundai Grand i10 Sportz,Chennai,,2016,20000,Petrol,Manual,Second,18.9 kmpl,1197 CC,82 bhp,5,
Mercedes-Benz M-Class ML 320 CDI,Hyderabad,,2008,67000,Diesel,Automatic,First,8.7 kmpl,2987 CC,224.34 bhp,5,
Toyota Innova 2.5 V Diesel 7-seater,Bangalore,,2009,140000,Diesel,Manual,Second,12.8 kmpl,2494 CC,102 bhp,7,
Honda Accord 2.4 AT,Delhi,,2011,25000,Petrol,Automatic,Second,11.7 kmpl,2354 CC,177.6 bhp,5,
Maruti Wagon R LXI,Jaipur,,2007,69000,Petrol,Manual,Second,18.9 kmpl,998 CC,67.1 bhp,5,
Hyundai i20 1.4 CRDi Magna,Hyderabad,,2013,65461,Diesel,Manual,First,21.9 kmpl,1396 CC,90 bhp,5,
Maruti Swift VXI,Kolkata,,2014,33000,Petrol,Manual,First,18.6 kmpl,1197 CC,85.8 bhp,5,
Honda City 1.5 E MT,Ahmedabad,,2011,52000,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5,
Volkswagen Polo 1.2 MPI Comfortline,Kochi,,2015,29215,Petrol,Manual,First,16.47 kmpl,1198 CC,74 bhp,5,
Hyundai Accent Executive LPG,Jaipur,,2010,40000,LPG,Manual,Second,13.2 kmpl,1495 CC,93.7 bhp,5,
ISUZU D-MAX V-Cross 4X4,Jaipur,,2017,290000,Diesel,Manual,First,12.4 kmpl,2499 CC,134 bhp,5,
Honda BR-V i-VTEC VX MT,Coimbatore,23837.53,2017,14519,Petrol,Manual,First,15.4 kmpl,1497 CC,117.3 bhp,7,15.55 Lakh
Maruti Swift Dzire Tour LDI,Jaipur,,2012,350000,Diesel,Manual,First,23.4 kmpl,1248 CC,74 bhp,5,
Honda Mobilio V i DTEC,Kolkata,,2014,39000,Diesel,Manual,First,24.2 kmpl,1498 CC,98.6 bhp,7,
Maruti Ertiga VXI,Coimbatore,,2016,40130,Petrol,Manual,First,16.02 kmpl,1373 CC,93.7 bhp,7,
Mitsubishi Pajero Sport 4X2 AT,Bangalore,52273.94,2015,58000,Diesel,Automatic,First,13.5 kmpl,2477 CC,175.56 bhp,7,34.1 Lakh
Mercedes-Benz B Class 2012-2015 B200 Sport CDI,Bangalore,,2013,43000,Diesel,Automatic,First,15.0 kmpl,2147 CC,107.3 bhp,5,
Maruti Eeco 5 STR With AC Plus HTR CNG,Mumbai,,2017,15500,CNG,Manual,First,15.1 kmpl,1196 CC,73 bhp,5,
Volkswagen Vento 1.6 Trendline,Mumbai,15881.47,2011,34948,Petrol,Manual,First,16.09 kmpl,1598 CC,103.5 bhp,5,10.36 Lakh
Maruti Versa DX2,Bangalore,,2006,98245,Petrol,Manual,Third,11.3 kmpl,1298 CC,83.1 bhp,8,
Honda City i DTEC SV,Delhi,,2014,36390,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,5,
Maruti Swift Dzire 1.2 Lxi BSIV,Mumbai,,2010,122000,Petrol,Manual,First,17.5 kmpl,1197 CC,85.8 bhp,5,
